Port_IDs,ROI,Profit/Loss,Sharpe Ratio,MDD,Win Rate,Win_Positions,Total Positions
3956076827719377409,-4.933643776470983,-24365.782707280003,5.603479819984724,-0.06989021198593699,71.49449769258077,2014.0,2817
3957509601040585217,-0.035618590508535844,2998.555952910009,11.966638820583265,-0.026090039080425943,37.5,51.0,136
3960874214179953664,-3.221362137575423,-117770.29967852926,3.5329451107661916,-0.1546303937846792,47.60853568800589,647.0,1359
3962024093501274881,-2.8378494185016416,-82611.97070389974,1.3277198809432755,-5.713472620163053,19.379844961240313,125.0,645
3966142151544441601,0.539985062774332,9212.784023199842,3.170265450894466,-1445.6186207692315,52.41379310344828,380.0,725
3975304792994095360,2.7123128378408015,11394.331093590057,13.37261760734638,-0.08622197359449307,26.872586872586872,348.0,1295
3975392755164484097,-1.1828169111713855,-6603.999353840192,-0.15555476779742106,-1.0775543732898583,31.740976645435243,299.0,942
3976088733682659585,0.7706238471880511,11619.883295590113,2.9068798876453243,-3.775851649658305,43.261455525606465,642.0,1484
3977078013600312321,0.06510831262095357,5434.392689379797,6.074824794691919,-0.7800949521357452,29.730740463724757,795.0,2674
3977116548751698176,0.18042598158243048,2604.1050505699095,0.0,-33.434478762508824,11.680572109654351,98.0,839
3977234346014419201,8.442849181866556,4825.0023061099955,0.0,-0.006372277324174081,19.148936170212767,9.0,47
3978449781300392193,-3.017971687811991,-29522.3924492802,7.332003589945438,-0.74936460771814,20.64896755162242,70.0,339
3981810242465907713,2.1481876833882505,5563.88439555997,192.47432860310923,-0.2434676785697315,8.771929824561402,5.0,57
3983074113875692800,5.513646596629453,4818.322510319991,58.31892542173948,-0.008175704735076832,30.0,12.0,40
3986814617275053313,-6.630170550985507,-47951.37711056002,11.40684298053487,-0.08751254301754373,62.64150943396226,332.0,530
3987739404272887297,0.38177179342906364,16730.090213270225,43.53099562357812,-0.7678369207693997,27.681307456588357,813.0,2937
3988071780777702657,-0.573125896788866,679.8543586600699,2.678243844611455,-4.2801453621227905,21.00898410504492,304.0,1447
3988187872032603905,1.1913800796666338,6950.900941270037,0.0,0.0,6.384431546602936,187.0,2929
3988205565930333696,-10.31924810711567,-47358.42138271005,3.8664482098241844,-7.709487914166098,30.76923076923077,56.0,182
3991414786174551297,11.20311467788495,16266.350208229986,-10.633684009434004,-0.18198415143710264,22.330097087378643,23.0,103
3993014919980212480,-0.8307098102736518,306.398241960032,4.702591131744652,-0.6742997261700503,44.00715563506261,246.0,559
3993222640082269952,0.6735679071436341,4551.535700120008,0.14123407689366027,-3.0035672522978287,29.594272076372313,372.0,1257
3994879592543698688,1.5681143902498922,7096.68263831997,0.0,-0.11655559156362319,73.13084112149532,313.0,428
3995532094997544704,-1.1093821656634208,-49224.41468594019,-3.774761575689186,0.0,32.74739583333333,1006.0,3072
3996598927198996481,2.4512394221643574,7484.26632431997,0.0,-0.043997961124074295,12.71067415730337,181.0,1424
3998572645139652353,0.8811867686179685,18607.142230590143,3.0259781444130534,-1.129436515141711,27.33812949640288,38.0,139
3998659472131949824,0.5450773754812116,2731.2431153500097,6.843286630878301,-0.8021858667816666,59.42028985507246,41.0,69
3999240873283311617,1.0447050742142523,83276.50242746054,10.51995512725282,-1.818506699537266,46.572008113590265,1148.0,2465
3999845462424248576,-1.3815764899453615,1185.1072735499984,11.434675422125204,-0.3062414055570028,32.31989424983476,489.0,1513
4000222729738650369,4.0028656412556405,6717.752517069993,9.676494072930216,-0.0032388580065453973,61.76470588235294,63.0,102
4000877324693233921,-14.268946747690794,-724968.6047351805,10.90994059605464,-0.2867334479674931,64.42523214857509,2012.0,3123
4002413037164645377,-0.8151925718976815,3081.2705943699993,5.658005641300073,-0.016309694971426418,15.412186379928317,43.0,279
4004410127575640832,1.171729521491473,5698.672414049943,10.207876568936392,-0.20808396943984492,32.544378698224854,110.0,338
4004713168329653760,6.5568179327379355,3315.9743350499994,5027.031171197633,-0.007646044256014683,7.4074074074074066,2.0,27
4006366295148391425,-3.8641228429256174,88.82556650998686,3.0481188103806964,-0.3457701642167867,19.66824644549763,83.0,422
4008537296438699777,20.969479760812934,34431.98271698,4.571001730169672,-0.5020929784621988,35.563380281690144,101.0,284
4008711265867865600,0.5746586983311326,21803.010331549947,6.641495456937866,-0.26944482414144044,62.430939226519335,113.0,181
4008804082027254529,-4.362973692611804,-93794.40006531026,6.3014309485650575,-3.5657467273516192,36.28048780487805,119.0,328
4011626972687000576,-3.2943127650307105,-27548.61152451978,0.0,-1.733618127190141,28.08219178082192,861.0,3066
4012994295026226176,3.0619006240955016,4916.054445280011,0.0,-9378.001207873944,7.006369426751593,22.0,314
4013955990069013504,1.3531017531630858,3305.3844387699737,6.8743825000828895,-0.008964525209485008,76.44927536231883,211.0,276
4013978721149559808,-1.601376506743938,2808.22756556,5.15054862704507,-0.0160825538974541,10.891089108910892,11.0,101
4014818740371615232,-2.553200477456361,-9218.986562570077,7.39462518974314,-0.608730509236459,33.88429752066116,82.0,242
4016164457907769600,0.20862498238708138,6852.669460920027,7.351665175384954,-0.3094400152291195,50.27472527472527,183.0,364
4017110277719148289,0.8477723901073727,5498.769426500009,6.7082039324993685,-0.11067699162553138,56.86274509803921,87.0,153
4017263283405469185,-2.5335934791793373,-72852.95078074954,0.7811906479297581,-3.2705805001411568,30.78817733990148,1000.0,3248
4017323550554338817,2.0253009689623305,4741.00023357001,10.874700625484254,-0.024146963235712065,63.55421686746988,211.0,332
4019895412775450368,2.643233765008242,5911.139210509984,0.0,-0.053602054966408456,9.968847352024921,32.0,321
4020204877254599680,3.2544916231400265,442201.0459077414,7.9483839620970596,-2.72802063540486,39.739837398373986,1222.0,3075
4021243448368889856,0.2782748635786204,3930.6956691999703,0.0,-1.4886999996165153,38.583955829814876,1188.0,3079
4021669203289716224,0.7645469823786661,51318.22026587033,4.6049806822549835,-1.2175387937777764,55.28846153846154,345.0,624
4022565861939831809,1.2440049214204987,51867.915106900145,5.053910862931192,-0.5416135566022425,47.14285714285714,165.0,350
4022641794255717633,-5.4824050248847875,-1144.3750462800044,10.531978286063856,-0.16477587330684826,84.18024928092042,2634.0,3129
4023616625178799873,10.172138159256095,14726.279697359998,8.35509107919285,-0.053175779034661357,24.411134903640257,114.0,467
4023697433751327232,6.503708197372713,4789.631356789995,2153.442707904955,-0.008150575971002995,9.523809523809524,4.0,42
4023697881318718465,6.763712828957178,6270.294104000003,1617.3794443495754,-0.008088320130275464,10.256410256410255,4.0,39
4026179081117855488,8.100844201023435,71796.8913009398,10.12111102476154,-0.6510566067366593,15.294117647058824,13.0,85
4027747397961573889,-3.8118718990256366,-25324.55281876996,-12.128594845482239,-0.3353680722070394,21.84873949579832,26.0,119
4028427053699127040,-21.33710798884901,-32893.145016569986,6.708203932499369,-0.009885604665372336,36.17021276595745,17.0,47
4028701921959171840,-3.6288973122591868,-62459.485936619945,0.0,-0.30699515617229245,63.63636363636363,196.0,308
4029299190618134272,-13.557734149498563,-32893.62411976997,0.0,-0.0362815028937301,8.450704225352112,12.0,142
4029422834086627072,2.525918668317279,5491.936583589999,0.0,-0.02142916694615277,23.52941176470588,12.0,51
4029506971304830209,6.212591416826261,4799.184274989988,4654.6280863441525,-0.008771550434534748,5.405405405405405,2.0,37
4029507714735307777,7.009308253489305,3060.058769019999,0.0,0.0,7.6923076923076925,1.0,13
4029749871687083265,6.4387872632854,7266.520546469996,0.0,-0.030203058902912697,33.20537428023032,173.0,521
4030392204221219329,62.21173191939731,11784.787762420001,1379.6321372679931,-0.006748645889696228,9.63855421686747,8.0,83
4030395639953224449,17.563368763667196,79676.09470101996,6.708203932499369,-0.10625976304113335,13.83399209486166,35.0,253
4030555430101054209,-23.305437875033174,-62896.75377069998,0.0,-0.05842463432940902,7.8431372549019605,4.0,51
4030565764341697025,-4.075603808824457,-3876.5292179700104,0.3817782500079503,-0.02189876593068208,41.509433962264154,22.0,53
4030626027667524352,0.273226858525575,7086.64462870007,-1.2839358215456897,-64.95690260538791,38.405797101449274,53.0,138
4030635536196756737,8.350226977879815,40035.528452360035,12.136467992686024,-0.029581862879944763,96.05809128630706,463.0,482
4030708912786799105,6.53565195897447,3207.810762490003,3505.913189847533,-0.008136569897837244,3.3333333333333335,2.0,60
4031173908980084736,-2.0957560090529395,-4375.234273990125,0.0,-0.027654135846862216,61.855670103092784,60.0,97
4031181049693676544,13.695309007191673,42334.42379042998,4.667168298230719,-0.04364317393642773,19.32367149758454,40.0,207
4031408429897920512,61.51019149321335,11766.542014149996,752.6562847965384,-0.006727508000596449,5.0,4.0,80
4031414524297538817,3.353503533921926,6109.1512515199865,0.0,-0.0035941369935633106,25.352112676056336,36.0,142
4031451549482615297,-15.71382316239097,-22444.997153510016,8.363961590438501,-0.027692561431967178,38.46153846153847,30.0,78
4031493134338259457,0.13176005582532857,14246.033604149741,0.0,-1.0142487643237303,38.38475499092559,423.0,1102
4031673021422897664,0.9331469677932475,3869.3403758299846,11.365021969400187,-0.18879363158003287,8.823529411764707,9.0,102
4032403303704824321,0.46346392026962435,3866.0192009800085,9.334590789294968,-0.008307398810960886,57.14285714285714,16.0,28
4033614723417828608,6.1680561581922735,54304.87496730999,4.820159020153158,-0.30394827765733784,23.79182156133829,64.0,269
4033639786957934336,-0.5566223416714317,1724.0646392699912,6.708203932499369,-0.02018464208609817,28.57142857142857,10.0,35
4034359562055356161,-3.1752897885012414,-36365.189813130026,4.688381783109941,-2.8949469431064467,40.41353383458647,215.0,532
4034786679304751616,-1.2403706040633056,2011.0931515199861,6.074085931637025,-0.008595243267292647,22.535211267605636,48.0,213
4035034554469394176,4.2061767839258355,4987.841703540002,8.86498934538635,-0.5139668803675158,12.631578947368421,24.0,190
4035430878731345664,3.7883700902252944,4922.216070939989,0.0,0.0,47.368421052631575,27.0,57
4036548677626662656,0.9864487942865016,6179.093579289965,0.0,-0.12140394745275268,11.688311688311687,9.0,77
4037073643537925121,90.40012762095043,20041.175932149992,0.0,0.0,0.0,0.0,363
4037121179310444801,0.16449761120812406,11826.122296880136,13.301222639764816,-1.2197901002878826,48.51851851851852,393.0,810
4037179073830813185,-9.162370989611954,-13077.658544270003,0.0,-0.0031186320446740206,50.0,25.0,50
4037282461943784704,-3.3142264846708396,-26437.41141049992,0.0,-0.23146026629165534,4.181184668989547,12.0,287
4037511388357114368,5.614798576178417,28044.24484831002,6.578594387770494,-0.3864537317999087,37.5609756097561,154.0,410
4037717032428033792,-20.993469738087263,-6235.952072129999,0.0,-0.006348285136150645,25.748502994011975,43.0,167
4037785885739608577,40.447362796994426,13835.526825190005,0.0,-0.0034223692823045545,34.33734939759036,57.0,166
4038768306117031680,3.2799208243520126,3442.341043539998,0.0,-0.0060098266618301786,1.5625,1.0,64
4039129759104249600,6.435678587151143,2511.148956679999,0.0,-0.004358778498672601,43.63636363636363,24.0,55
4039279455324236544,-44.611715269950885,-28152.301204649997,4.743416490252569,-0.013655811318945827,81.90045248868778,181.0,221
4040382575336130560,-100.0,-19569.209114600002,0.0,0.0,0.0,0.0,76
4040843843196854529,10.113066525317386,12665.570580019983,0.0,-0.046610037714429405,7.894736842105263,3.0,38
4041804592937345281,-0.7636278894302028,-2992.995589280052,0.0,-277.9248156585238,12.352941176470589,21.0,170
4041860229502600193,2.6104186207578914,4567.76866887998,0.0,-0.020810088883090383,48.717948717948715,19.0,39
